feature,corr_with_label,abs_corr_with_label,mutual_info,f_classif,p_value_f_classif,score_combined
word_tfidf_77,-0.09231438717183352,0.09231438717183352,0.012390628690811978,3.842051654303687,0.05060314019603859,0.19117556381301562
word_tfidf_42,-0.08494051782452577,0.08494051782452577,0.0,3.24849406345759,0.07216261214933994,0.18993084120954593
char_len,-0.12195405421805039,0.12195405421805039,0.006173680560347394,6.748506863516999,0.009692296356680756,0.18956405361759252
char_tfidf_33,0.02133776537528369,0.02133776537528369,0.011338317563152955,0.2036119078999065,0.6520399066243321,0.1865195493710867
word_tfidf_9,-0.016272378329227247,0.016272378329227247,0.0074622883153454556,0.11839261174555371,0.7309462158060943,0.18647451306519247
char_tfidf_124,-0.06779686919483979,0.06779686919483979,0.0,2.0640851089938943,0.1515049376554381,0.18634083890067288
word_tfidf_61,0.08943521710798076,0.08943521710798076,0.013950228127657116,3.6042291489702207,0.05827655816266775,0.18593020974075522
word_tfidf_34,-0.11836003588604464,0.11836003588604464,0.0,6.351039179308595,0.01207855245693991,0.1854449539017641
word_tfidf_94,-0.08598997833572926,0.08598997833572926,0.0041024752814808885,3.329863470043875,0.06869981000128643,0.1851999503906165
word_tfidf_86,0.08287093341473883,0.08287093341473883,0.004401275868719523,3.0910414578149434,0.07940875763685445,0.18329517720488156
word_tfidf_16,-0.02140632237318018,0.02140632237318018,0.014684021670562153,0.20492299697795566,0.6509957750270337,0.18233977627361772
char_tfidf_78,0.15190560028264008,0.15190560028264008,0.020932864575375687,10.55830026090732,0.0012439555568142838,0.18203654283827334
word_tfidf_59,-0.06552505304725531,0.06552505304725531,0.0,1.9274847805466029,0.1657253614236841,0.18158923564066365
char_tfidf_4,0.027659706906593903,0.027659706906593903,0.006046963024996854,0.34224338212476935,0.5588323352933924,0.18144475782198669
word_tfidf_91,-0.016022287536922038,0.016022287536922038,0.0,0.11478048869206396,0.7349249947429243,0.1814170662781839
word_tfidf_80,-0.14942630337653498,0.14942630337653498,0.010257973743827087,10.20865551050701,0.0014967890662969802,0.18043826000823524
word_tfidf_73,-0.024255513107103995,0.024255513107103995,0.0,0.2631382846166725,0.6082256724448036,0.17882391858421298
word_tfidf_72,-0.06751455104270972,0.06751455104270972,0.0,2.046851917616906,0.15321995533142532,0.17870818013032808
char_tfidf_15,-0.08851784937369866,0.08851784937369866,0.0,3.5300878010610393,0.060915079623233906,0.17859252389394717
lsa_16,-0.08534299445825069,0.08534299445825069,0.012302857893620178,3.2795783044839433,0.07081812354019076,0.17576160704569713
char_tfidf_26,0.14034005027927687,0.14034005027927687,0.0,8.98069003267667,0.002880367500373811,0.1748584456683542
lsa_31,-0.14870924076977582,0.14870924076977582,0.004101086515245322,10.108702186472447,0.001578256410905069,0.17284437575421954
char_tfidf_77,-0.14032017375250366,0.14032017375250366,0.0,8.978095230378301,0.00288437898242895,0.17152550395634933
char_tfidf_34,0.05333651458532113,0.05333651458532113,0.020358027978337745,1.275246152866799,0.2593904591764419,0.17084899811038934
char_tfidf_40,-0.09930156281177975,0.09930156281177975,0.005552327319025663,4.451674845450918,0.03542221913257427,0.17055009467150126
char_tfidf_37,0.0382641126637255,0.0382641126637255,0.00489084812399021,0.6554312607656283,0.4186082691979891,0.16950369531727902
word_tfidf_5,0.0773327409061337,0.0773327409061337,0.01695892037238167,2.689300675645503,0.101727645540489,0.16747798077965614
char_tfidf_68,0.11016323223492794,0.11016323223492794,0.0,5.491407548283068,0.019547562613863582,0.16173154298395256
char_tfidf_5,-0.005191923193428254,0.005191923193428254,0.008531660603305014,0.012049686513671472,0.9126402030677547,0.16033678249682784
word_tfidf_48,-0.10500013039494333,0.10500013039494333,0.0,4.983126344582684,0.026090360931834537,0.15956587764550986
lsa_27,-0.0022578452201524103,0.0022578452201524103,0.0,0.0022787572888569264,0.9619476995145902,0.15797957898026596
char_tfidf_44,-0.003584471250951236,0.003584471250951236,0.03462537724728243,0.005743323857261229,0.9396242780981074,0.15716046579639276
word_tfidf_14,-0.27572643305877753,0.27572643305877753,0.023665454703250877,36.779357531236684,2.8188027912554836e-09,0.15707032016287914
char_tfidf_122,0.099176822807907,0.099176822807907,0.0027401363837680215,4.44038668622643,0.035654750871986586,0.15631348969561754
char_tfidf_107,0.03530808539930743,0.03530808539930743,0.0,0.5579529980541094,0.4554789003171671,0.15582767457656982
word_tfidf_8,-0.04794392921383126,0.04794392921383126,0.003493239554804406,1.0298505311487491,0.3107427468178379,0.15293286335147613
char_tfidf_115,-0.006945934424452918,0.006945934424452918,0.0,0.02156700476971849,0.8833110327257584,0.15251316513281693
char_tfidf_39,-0.020546205154201694,0.020546205154201694,0.008906270020907936,0.1887791986553509,0.6641442878799059,0.1513551811323903
word_tfidf_68,0.09915806214445383,0.09915806214445383,0.0,4.43869024442698,0.03568983523032031,0.15073626876494717
char_tfidf_6,-0.16870690351968445,0.16870690351968445,0.008887609103529925,13.09523958674782,0.0003298674801452009,0.15065158789718827
char_tfidf_43,0.10467344921073875,0.10467344921073875,0.0,4.951824158189449,0.026561399930765804,0.15006460601392738
word_tfidf_69,0.0022997553967508285,0.0022997553967508285,0.0,0.00236413957717506,0.9612419207145064,0.1488508541828588
lsa_25,0.021360511150594227,0.021360511150594227,0.0008114036727009388,0.20404643272574896,0.651693410150025,0.1476038283421293
char_tfidf_125,-0.05798049455884483,0.05798049455884483,0.008068960794660907,1.507765486083464,0.2201265570423974,0.1473854766720832
char_tfidf_92,0.023236309939486267,0.023236309939486267,0.004629849304522926,0.2414773464446768,0.6233823202562203,0.14737106886946305
char_tfidf_100,0.07319707604538675,0.07319707604538675,0.0,2.4078427062978713,0.12143633210252386,0.14627218622118757
char_tfidf_126,-0.10402248690295958,0.10402248690295958,0.0,4.889753414448576,0.027521880765391384,0.1453407169676334
char_tfidf_85,-0.018133279104678046,0.018133279104678046,0.02005661117740254,0.14702901302052562,0.7015731619780767,0.14258286473841614
lsa_23,0.016266969195719114,0.016266969195719114,0.0,0.11831389375268571,0.731032195703684,0.14215748712722567
word_tfidf_7,-0.09716102290077298,0.09716102290077298,0.009530991215312978,4.260013830678853,0.03959614447835153,0.14030478760731716
char_tfidf_3,0.07855478196767698,0.07855478196767698,0.022275391307087444,2.7754988326201295,0.09641740429456655,0.140003391270764
word_tfidf_67,-0.010598154225047222,0.010598154225047222,0.03113337967740004,0.05021307019696617,0.8227953128593447,0.13853214775981568
char_tfidf_99,-0.005435756362478833,0.005435756362478833,0.0,0.0132080991784095,0.908554990536972,0.1378318973679669
word_tfidf_50,-0.08751985956040946,0.08751985956040946,0.0,3.4503259914864453,0.0638967145182976,0.13749711135601997
char_tfidf_67,-0.027485724231198456,0.027485724231198456,0.0,0.33794817935517796,0.5613089875341,0.13660854958263352
lsa_1,0.26244694583735684,0.26244694583735684,0.028364304591659062,33.0661908198135,1.652784721040607e-08,0.13644433492778185
char_tfidf_103,0.10079938376933438,0.10079938376933438,0.008500186242267338,4.588370761897041,0.03272932328114056,0.13489860673455897
char_tfidf_91,-0.13903719690496577,0.13903719690496577,0.0,8.811447026128594,0.0031543188903210726,0.13167586029059056
char_tfidf_27,0.00909073860031523,0.00909073860031523,0.0,0.036943816243190736,0.8476667687696642,0.13053924365891315
word_tfidf_78,-0.11162573009846603,0.11162573009846603,0.0,5.640032232186676,0.017975986043924422,0.1296378003243181
word_tfidf_15,-0.034310059202093,0.034310059202093,0.027605311571498925,0.526819694308951,0.4683268466319035,0.12774808435001564
